mean_log,sd_log,skew_log,log_likelihood
3.541675241,0.375289703,0.956670997,-1093.20865
3.539736448,0.358248082,0.676080472,-1092.999224
3.564409068,0.373049194,0.534909522,-1093.087
3.606315712,0.371267579,0.670808286,-1093.946805
3.515345511,0.350888157,0.793352882,-1093.511433
3.588448037,0.37491301,0.613632411,-1093.084549
3.560392401,0.39442261,0.539349832,-1093.269168
3.53305739,0.395864233,0.895946194,-1094.094144
3.647767651,0.38959409,0.354868184,-1096.626358
3.566007435,0.348864843,0.773889223,-1093.891906
3.551769819,0.390155591,0.652553306,-1092.92278
3.562626076,0.35526422,0.743782102,-1093.152574
3.528757614,0.356886174,0.66765509,-1093.303483
3.518629128,0.364917082,0.889323704,-1093.055136
3.593028178,0.389504006,0.761121162,-1093.427735
3.566899583,0.382696706,0.77085584,-1092.656564
3.578630769,0.434841808,0.524378471,-1096.154935
3.624652491,0.398010892,0.387957065,-1095.140484
3.618038992,0.386584126,0.590282628,-1094.185376
3.599088623,0.380898765,0.746750549,-1093.534008
3.488772711,0.3713802,1.028650363,-1094.934891
3.566703143,0.386674138,0.956659788,-1093.964603
3.557255233,0.422077259,0.529704113,-1095.019773
3.62136049,0.404015437,0.544829095,-1094.700153
3.580466953,0.354376472,0.535990154,-1094.186986
3.571169677,0.409736215,0.830787701,-1094.734321
3.539923247,0.35562759,0.888475068,-1093.165494
3.570337464,0.380038993,0.332053286,-1094.513763
3.518680863,0.400661587,0.650388041,-1094.449101
3.584106922,0.365370596,0.889967202,-1094.448231
3.552460742,0.376127961,0.518152054,-1093.220338
3.571531256,0.386228612,0.897733369,-1093.491011
3.552678747,0.346514412,0.646100319,-1093.850579
3.518921523,0.359711944,0.774229035,-1093.124393
3.533747825,0.375250268,0.542653679,-1093.471604
3.527349601,0.357251543,0.82332964,-1092.938854
3.4976651,0.388965587,0.637560396,-1094.958739
3.488693796,0.362381751,0.625269393,-1095.334827
3.562292269,0.408271719,0.530778806,-1093.935719
3.533963505,0.405972504,0.970202683,-1095.757905
3.56243422,0.366522041,0.77099581,-1092.627723
3.519779911,0.367563492,0.827336119,-1092.966959
3.551498494,0.352868083,0.609520533,-1093.518811
3.562130859,0.36664654,0.764356367,-1092.610241
3.543533125,0.361203864,0.756748328,-1092.662222
3.550975624,0.371532936,0.83875757,-1092.575975
3.540523554,0.394179496,0.605146528,-1093.401608
3.551537935,0.368441669,0.820787481,-1092.553942
3.559827216,0.391182819,0.926262414,-1093.741427
3.557561085,0.374916868,0.862701044,-1092.743024
3.519605725,0.359191668,0.845930333,-1093.049442
3.577845709,0.362638753,0.533752567,-1093.58601
3.500125144,0.353982144,0.978492367,-1094.075454
3.531406878,0.340838696,0.725678312,-1094.110352
3.582804021,0.382115645,0.762659776,-1092.95132
3.535080879,0.376365737,0.518178238,-1093.582255
3.605839593,0.45159003,0.409117382,-1098.089606
3.58832019,0.374857623,0.84293274,-1093.680085
3.558861801,0.365443917,0.834636404,-1092.77272
3.541811756,0.377310719,0.708176825,-1092.63147
3.575018653,0.35966687,0.71006627,-1093.19253
3.508395325,0.361750468,0.810658802,-1093.4215
3.535549354,0.371553194,0.733159866,-1092.654683
3.523093122,0.386514503,0.578085759,-1093.785708
3.593500377,0.373517292,0.769146897,-1093.491165
3.619668318,0.369898759,0.819606056,-1096.252211
3.51659574,0.365638152,0.579891611,-1093.983397
3.624775819,0.375142624,0.48527804,-1095.044923
3.642775026,0.382562145,0.284899575,-1097.020333
3.535152869,0.371340725,0.689129431,-1092.76734
3.560104666,0.446506324,0.583605249,-1097.956099
3.532247042,0.390672956,0.822755847,-1093.420995
3.55285216,0.402654839,0.722624604,-1093.653651
3.575921022,0.378427845,0.88500133,-1093.405311
3.513400267,0.388120857,0.466094569,-1094.839835
3.560949071,0.386426816,0.671212316,-1092.696857
3.626136374,0.408701845,0.55565326,-1095.132071
3.490551473,0.388716009,0.395195232,-1096.680441
3.556651122,0.381368626,0.789865839,-1092.595833
3.617413265,0.381411145,0.675212332,-1094.303773
3.481251883,0.35433026,1.020075112,-1095.077667
3.547675385,0.367217103,0.782998849,-1092.504333
3.573582591,0.387750208,0.590504126,-1092.90707
3.552782184,0.439911651,0.578989642,-1097.130883
3.568827407,0.382330101,0.859670394,-1093.033285
3.471505033,0.353117708,0.950560349,-1095.603607
3.510843112,0.371538215,1.079387382,-1094.529859
3.513178616,0.417261812,0.542911242,-1095.947025
3.544351008,0.352688425,0.625422261,-1093.476939
3.538447089,0.339513057,0.631558671,-1094.599524
3.549739367,0.368931857,0.512478939,-1093.418755
3.627914128,0.418889902,0.452193738,-1095.815559
3.589565694,0.391429364,0.591181311,-1093.207317
3.562750816,0.440453651,0.713496679,-1098.047369
3.522043586,0.323480471,0.584147074,-1097.299042
3.547324402,0.364286235,0.805118965,-1092.583299
3.548663408,0.410107084,0.762228663,-1094.512734
3.492324042,0.353892693,0.969895818,-1094.347668
3.538856965,0.365371096,0.658060105,-1092.863741
3.588312783,0.420779636,0.408832037,-1095.010792
3.531862402,0.397610423,0.549497316,-1093.962219
3.584260993,0.394930086,0.812696412,-1093.627208
3.553341482,0.380157431,0.735912462,-1092.526895
3.577814458,0.394940667,0.668983383,-1093.089648
3.544217447,0.399910016,0.658204177,-1093.555977
3.560840693,0.38737731,0.584572057,-1092.911722
3.53353227,0.369768633,0.493541561,-1093.896097
3.558915548,0.372765918,0.863656639,-1092.772318
3.501480411,0.336813718,0.711143743,-1095.365401
3.582424087,0.384700493,0.479971841,-1093.403261
3.542042684,0.362193176,0.559531747,-1093.431938
3.57601412,0.392312568,0.510250457,-1093.292581
3.523779174,0.366897371,0.974289645,-1093.32724
3.542795925,0.398518784,0.975852321,-1094.786068
3.565911129,0.389277376,0.802531013,-1092.962966
3.536922636,0.348821921,0.508506762,-1094.717895
3.587254164,0.396285769,0.505617678,-1093.520268
3.622429868,0.407774593,0.508618168,-1094.93173
3.588490349,0.395951547,0.885194178,-1094.399416
3.524317928,0.368861296,1.020604037,-1093.727271
3.517464781,0.37642331,0.529979194,-1094.157222
3.568823223,0.388474295,0.566106848,-1092.977788
3.545339092,0.377769421,0.704384422,-1092.589074
3.534102062,0.373861926,0.582537527,-1093.237683
3.56356669,0.382952279,0.717932159,-1092.582536
3.571051747,0.352445848,0.26771163,-1096.924343
3.520405747,0.402901139,0.324169268,-1095.763488
3.543148741,0.343960386,0.748991545,-1093.773147
3.543922237,0.352277311,0.448819415,-1094.903051
3.467040568,0.341044987,0.641142243,-1097.952858
3.566955002,0.375427076,0.150339762,-1096.985458
3.560130652,0.400475046,0.503827351,-1093.627534
3.528435765,0.379805189,0.800577436,-1092.944902
3.558089265,0.397799391,0.493490155,-1093.586171
3.561676888,0.378406257,0.755078616,-1092.511086
3.604495526,0.415116767,0.357216309,-1095.138253
3.536599132,0.419416227,0.555253832,-1095.236477
3.555202822,0.370275517,0.644929721,-1092.650771
3.509487013,0.418474433,0.773973529,-1096.871112
3.588546691,0.373651484,0.61533528,-1093.111104
3.512771678,0.390773478,0.548395188,-1094.493261
3.544580761,0.375501932,0.697319416,-1092.586774
3.522630792,0.380139919,0.724157071,-1093.194926
3.571576581,0.370834196,0.91830803,-1093.710027
3.511347463,0.38040186,0.875587136,-1093.683654
3.516969021,0.340664188,0.993612516,-1095.246799
3.479671841,0.382574968,0.733440233,-1095.749559
3.546728296,0.375698285,0.75721956,-1092.497021
3.571261185,0.385575758,0.660472373,-1092.714188
3.538447833,0.391204148,0.760592032,-1093.189046
3.543622342,0.353560445,0.856054212,-1093.187011
3.515143596,0.392290878,0.969261052,-1094.781238
3.513587076,0.356460762,0.79441027,-1093.347463
3.605824691,0.408929122,0.386081873,-1094.779957
3.566763816,0.375516993,0.802976,-1092.652374
3.504939665,0.332578628,0.756177939,-1095.423946
3.550281502,0.375977071,0.841858082,-1092.60912
3.505952819,0.355363171,1.02729043,-1094.232819
3.57586192,0.384778341,0.74233722,-1092.781439
3.574231396,0.386603727,0.699043422,-1092.756207
3.513517208,0.362210705,0.929617296,-1093.314155
3.574250998,0.413680741,0.281144927,-1095.209083
3.596537475,0.410387503,0.400359985,-1094.583838
3.510796248,0.384465318,0.432073264,-1095.179845
3.572923229,0.391251009,0.528970649,-1093.181334
3.569631336,0.395595112,0.64878637,-1093.065767
3.576081058,0.374898272,0.578402772,-1092.929679
3.584909678,0.374721292,0.705663267,-1092.924394
3.628184127,0.38975943,0.446591234,-1095.021008
3.549379385,0.372483285,0.752999511,-1092.460058
3.536204269,0.40390788,0.664806101,-1094.036765
3.633147525,0.388897286,0.713077312,-1095.515375
3.536380991,0.38903406,0.793543871,-1093.155535
3.554917052,0.39357622,0.713427538,-1093.017982
3.631245717,0.388931172,0.574996287,-1094.94385
3.584908609,0.402587444,0.4536296,-1093.895957
3.56136306,0.404187997,0.617656047,-1093.590152
3.572996375,0.381261801,0.780685904,-1092.749247
3.539588719,0.394703787,0.865921062,-1093.700246
3.537176196,0.395871983,0.73046671,-1093.483223
3.58495595,0.421844102,0.277454338,-1095.597739
3.532886242,0.36662793,0.693864221,-1092.83566
3.600521473,0.412956196,0.613842768,-1094.54403
3.575252148,0.375403124,0.511066825,-1093.23264
3.568773266,0.390980571,0.541745355,-1093.121336
3.554188097,0.36742314,0.691084125,-1092.574874
3.541412562,0.389932042,0.829160041,-1093.187829
3.564291922,0.357969991,0.655690835,-1093.10334
3.540595629,0.389975228,0.870942194,-1093.357266
3.604050231,0.377506971,0.366041297,-1094.757329
3.586325476,0.3944579,0.870809706,-1094.095339
3.5931862,0.398961876,0.858485535,-1094.513024
3.600964834,0.363517431,0.614869633,-1094.061226
3.567075796,0.387342223,0.6917673,-1092.716782
3.564186742,0.363278431,0.515042839,-1093.523555
3.618905728,0.397756218,0.458851059,-1094.588464
3.508664468,0.342403927,0.914555235,-1094.29594
3.532484431,0.435756795,0.487976032,-1096.825117
3.568987003,0.370552311,0.483339742,-1093.482388
3.576196828,0.378222048,0.635883031,-1092.734616
3.58565381,0.380227283,0.577863533,-1093.044915
3.531259594,0.361556815,0.859933343,-1092.804101
3.603766658,0.394009502,0.69565556,-1093.75311
3.589860208,0.387262374,0.716667148,-1093.128101
3.524925327,0.393112929,0.768424811,-1093.721637
3.588233432,0.384375504,0.75676365,-1093.133447
3.516328421,0.446947575,0.533936703,-1098.810468
3.592439204,0.413363393,0.760027633,-1094.967052
3.540835311,0.373408709,0.680303466,-1092.677631
3.556785588,0.4044372,0.391094583,-1094.338526
3.517927731,0.380471895,0.62599875,-1093.670583
3.527324003,0.339003739,0.785000796,-1094.224263
3.570799375,0.37449543,0.721716354,-1092.588761
3.582696866,0.385951365,0.71698836,-1092.907805
3.537183041,0.375310942,0.701899784,-1092.708899
3.565921207,0.403220641,0.619448399,-1093.501294
3.541770639,0.353246968,0.465637011,-1094.70122
3.638490428,0.370998331,0.572178073,-1096.136185
3.540044017,0.367227821,0.70444745,-1092.657114
3.564437131,0.383875295,0.881060875,-1093.121759
3.526886016,0.417674902,0.547629419,-1095.408606
3.504123908,0.334216649,0.595958132,-1096.403556
3.561282058,0.392674765,0.697861063,-1092.925963
3.511107624,0.366079911,0.80029155,-1093.305063
3.539344542,0.359187702,0.810692289,-1092.748427
3.484104403,0.366007473,0.947362934,-1094.77564
3.560733257,0.376795019,0.258173236,-1095.486306
3.496569533,0.361237495,0.540764033,-1095.477593
3.554921037,0.403266789,1.013497563,-1095.747051
3.548446339,0.374231611,0.608096755,-1092.813446
3.547754185,0.401902803,0.745399926,-1093.719757
3.502818022,0.357676247,0.694334823,-1094.16447
3.573851079,0.377359001,0.651107788,-1092.674488
3.554018754,0.372758421,0.883032473,-1092.799892
3.522907712,0.345548329,0.735960736,-1093.799589
3.554007641,0.400214129,0.808363181,-1093.703072
3.609677499,0.357716986,0.702170566,-1095.317209
3.645676757,0.422317982,0.414719973,-1096.924975
3.5578675,0.399890645,0.447767527,-1093.869287
3.527318757,0.366639372,0.718912713,-1092.90323
3.569374935,0.38066704,0.718850467,-1092.586532
3.575799737,0.378938918,0.339431723,-1094.473446
3.534574257,0.365146046,0.6770857,-1092.87955
3.555225836,0.343949971,0.618313181,-1094.24071
3.562127409,0.378097647,0.801166116,-1092.593047
3.529578788,0.365440388,0.824742699,-1092.72273
3.511041363,0.36240023,1.044492201,-1094.12756
3.566215242,0.369083555,0.654069317,-1092.683464
3.611127257,0.427503595,0.180471003,-1096.875524
3.533650438,0.353013148,0.698397932,-1093.25399
3.547256776,0.326764276,0.778428938,-1096.409544
3.505372167,0.420134234,0.355002444,-1096.902057
3.52934727,0.346904092,0.77887148,-1093.501194
3.58369436,0.393161141,0.589194449,-1093.155265
3.478194904,0.332034658,0.843751318,-1096.454837
3.550196123,0.359295819,0.709183619,-1092.793979
3.562177457,0.386307959,0.698428305,-1092.672403
3.595560943,0.372815104,0.728720364,-1093.45244
3.568427814,0.367819386,0.641773193,-1092.773293
3.586282264,0.384188297,0.508907756,-1093.314383
3.504734646,0.371793807,0.863315324,-1093.647186
3.591550809,0.361801929,0.666138031,-1093.696504
3.474418086,0.407342737,0.805396145,-1098.029119
3.563875874,0.417889517,0.042366085,-1097.659616
3.526629371,0.368499587,0.696549414,-1092.98119
3.587236377,0.381873941,0.647054871,-1092.946596
3.529404737,0.347956557,0.943897229,-1094.026973
3.566460956,0.386618148,0.687597652,-1092.693595
3.549604002,0.386392426,0.552281922,-1093.139809
3.509735887,0.382999722,1.009018372,-1094.483181
3.586567086,0.389276666,0.596273306,-1093.090537
3.53405139,0.410783181,0.497412241,-1094.735976
3.530610929,0.381548658,0.943452759,-1093.395796
3.542748071,0.376000037,0.597041601,-1092.955158
3.538706141,0.381592518,0.722706627,-1092.766232
3.57256918,0.394428378,0.585473675,-1093.106418
3.54705984,0.378096655,0.590696362,-1092.911579
3.582684502,0.355921254,0.616062681,-1093.810176
3.521839841,0.339026621,0.759049717,-1094.313597
3.601403295,0.389800063,0.688583574,-1093.529524
3.535044255,0.386568683,0.941819083,-1093.600273
3.540693319,0.354976879,0.429277813,-1094.979414
3.511331564,0.369315873,0.984663726,-1093.657457
3.573512583,0.388144061,0.218756306,-1095.558714
3.572256144,0.38933967,0.879612498,-1093.486997
3.538047521,0.364135022,0.703716782,-1092.744154
3.592527977,0.373426783,0.621359748,-1093.234707
3.562452374,0.400946501,0.653463322,-1093.371855
3.561614845,0.359519645,0.849972638,-1093.218192
3.544648039,0.340059187,0.666259743,-1094.367086
3.605122359,0.369536419,0.710342435,-1094.070043
3.556106672,0.368722924,0.671682516,-1092.595525
3.556172271,0.380291778,0.676188307,-1092.571128
3.549369085,0.352238436,0.774633806,-1093.145771
3.534660591,0.35603858,0.743759274,-1092.956562
3.528201775,0.332813757,0.725467793,-1095.040351
3.531580214,0.376436331,0.85243419,-1092.824811
3.525913617,0.381867385,0.839646914,-1093.145726
3.527233338,0.357127969,0.84453946,-1092.959834
3.563429187,0.420230493,0.918841861,-1096.948261
3.597752204,0.371952283,0.428723582,-1094.297376
3.570188659,0.426004675,0.483245729,-1095.247189
3.602424542,0.376750766,0.760718982,-1093.850998
3.567377507,0.411805502,0.565259989,-1094.098553
3.547577425,0.375339111,0.743499992,-1092.490532
3.538267927,0.399304102,0.335922317,-1094.968135
3.573938832,0.376321412,0.804214321,-1092.823494
3.57929374,0.38847181,0.232547764,-1095.398043
3.614122281,0.384932998,0.735929383,-1094.305243
3.61158737,0.385206215,0.677030778,-1093.932045
3.566181263,0.403103192,0.528716042,-1093.625989
3.545295778,0.365861394,0.859494872,-1092.677165
3.59447926,0.368361093,0.534685041,-1093.739418
3.565982143,0.377157763,0.888751669,-1093.094608
3.532395451,0.379585372,0.427948109,-1094.311634
3.559278142,0.390998636,0.803249991,-1093.021853
3.63428065,0.404851905,0.267889577,-1096.386284
3.58202562,0.392600653,0.927869781,-1094.430638
3.552443273,0.372416923,0.842499521,-1092.59673
3.563047123,0.383090359,0.476923917,-1093.354111
3.506847174,0.369703276,0.501082181,-1094.969777
3.516291135,0.339192498,0.551556322,-1095.78155
3.579106918,0.414065251,0.442154405,-1094.445445
3.492250548,0.373319378,0.943035212,-1094.494763
3.526731699,0.394140647,0.635629561,-1093.763619
3.506995943,0.374562789,0.893929485,-1093.661332
3.588332643,0.365338287,0.682212888,-1093.351364
3.58684012,0.386969163,0.683236371,-1092.993465
3.547470488,0.364061917,0.145259416,-1098.194399
3.588457106,0.387674823,0.68086096,-1093.047895
3.585384062,0.378001711,0.546242632,-1093.171277
3.542177072,0.408308049,0.493161131,-1094.370801
3.508167285,0.354104078,0.758348876,-1093.736934
3.578491051,0.377497614,0.693681959,-1092.719067
3.52991069,0.405703589,0.539788409,-1094.47242
3.553460768,0.405944823,0.383196984,-1094.487915
3.484101863,0.353410964,0.802260568,-1094.948604
3.586763201,0.359223675,0.565875755,-1093.869867
3.568504812,0.396813618,0.741542843,-1093.212517
3.572219592,0.400651028,0.601201027,-1093.359909
3.577755959,0.370120837,0.578883191,-1093.058827
3.546199591,0.395630211,0.849383471,-1093.592566
3.566735401,0.372194812,0.820144824,-1092.73631
3.510683379,0.38674199,0.726143961,-1093.96981
3.560457904,0.369552505,0.93136069,-1093.410028
3.48636335,0.336299152,0.556104984,-1097.683044
3.545520504,0.371587708,0.800448623,-1092.495309
3.565344572,0.389281106,0.914932311,-1093.621802
3.540630926,0.401816145,0.616127365,-1093.788066
3.548236151,0.379991498,0.153839242,-1097.014742
3.60330793,0.376110033,0.624309134,-1093.596046
3.521633871,0.372124861,0.679749233,-1093.211567
3.566786163,0.395516583,0.692559407,-1093.061475
3.57305107,0.341508371,0.634089798,-1094.893758
3.51024323,0.3932206,0.241875944,-1096.945911
3.551707101,0.38251058,0.445793234,-1093.684459
3.534954151,0.399299208,0.679702656,-1093.751616
3.553720658,0.357941123,0.813958221,-1092.927568
3.517984316,0.359937451,0.717143692,-1093.322313
3.531728411,0.35316381,0.660197655,-1093.449381
3.555639722,0.396317433,0.974928961,-1094.561824
3.461976619,0.352270591,0.99332694,-1096.397814
3.605478211,0.401154479,0.12413226,-1096.813774
3.546110304,0.371639537,0.845600933,-1092.58303
3.522977524,0.370689102,1.081258679,-1094.529812
3.59485258,0.373018786,0.875500749,-1094.54541
3.532991151,0.388924103,0.55046164,-1093.610977
3.521777674,0.374893471,0.523579519,-1094.02031
3.5583762,0.388410963,0.407797336,-1093.8792
3.578646195,0.384912096,0.27569712,-1094.992913
