timestep,date,time,flow_cfs
20033,8/6/1967,0:00,"1,170"
20034,8/7/1967,0:00,945
20035,8/8/1967,0:00,"1,020"
20036,8/9/1967,0:00,"1,120"
20037,8/10/1967,0:00,"1,050"
20038,8/11/1967,0:00,959
20039,8/12/1967,0:00,903
20040,8/13/1967,0:00,889
20041,8/14/1967,0:00,854
20042,8/15/1967,0:00,882
20043,8/16/1967,0:00,861
20044,8/17/1967,0:00,780
20045,8/18/1967,0:00,804
20046,8/19/1967,0:00,724
20047,8/20/1967,0:00,804
20048,8/21/1967,0:00,762
20049,8/22/1967,0:00,738
20050,8/23/1967,0:00,798
20051,8/24/1967,0:00,861
20052,8/25/1967,0:00,889
20053,8/26/1967,0:00,896
20054,8/27/1967,0:00,896
20055,8/28/1967,0:00,959
20056,8/29/1967,0:00,"1,050"
20057,8/30/1967,0:00,"1,050"
20058,8/31/1967,0:00,"1,205"
20059,9/1/1967,0:00,861
20060,9/2/1967,0:00,792
20061,9/3/1967,0:00,774
20062,9/4/1967,0:00,768
20063,9/5/1967,0:00,762
20064,9/6/1967,0:00,732
20065,9/7/1967,0:00,642
20066,9/8/1967,0:00,512
20067,9/9/1967,0:00,501
20068,9/10/1967,0:00,501
20069,9/11/1967,0:00,455
20070,9/12/1967,0:00,422
20071,9/13/1967,0:00,426
20072,9/14/1967,0:00,431
20073,9/15/1967,0:00,431
20074,9/16/1967,0:00,465
20075,9/17/1967,0:00,480
20076,9/18/1967,0:00,480
20077,9/19/1967,0:00,518
20078,9/20/1967,0:00,534
20079,9/21/1967,0:00,534
20080,9/22/1967,0:00,534
20081,9/23/1967,0:00,501
20082,9/24/1967,0:00,496
20083,9/25/1967,0:00,518
20084,9/26/1967,0:00,562
20085,9/27/1967,0:00,528
20086,9/28/1967,0:00,485
20087,9/29/1967,0:00,470
20088,9/30/1967,0:00,470
20089,10/1/1967,0:00,475
20090,10/2/1967,0:00,480
20091,10/3/1967,0:00,573
20092,10/4/1967,0:00,684
20093,10/5/1967,0:00,714
20094,10/6/1967,0:00,720
20095,10/7/1967,0:00,720
20096,10/8/1967,0:00,726
20097,10/9/1967,0:00,738
20098,10/10/1967,0:00,738
20099,10/11/1967,0:00,732
20100,10/12/1967,0:00,726
20101,10/13/1967,0:00,573
20102,10/14/1967,0:00,506
20103,10/15/1967,0:00,501
20104,10/16/1967,0:00,496
20105,10/17/1967,0:00,496
20106,10/18/1967,0:00,404
20107,10/19/1967,0:00,352
20108,10/20/1967,0:00,348
20109,10/21/1967,0:00,344
20110,10/22/1967,0:00,341
20111,10/23/1967,0:00,325
20112,10/24/1967,0:00,329
20113,10/25/1967,0:00,325
20114,10/26/1967,0:00,314
20115,10/27/1967,0:00,310
20116,10/28/1967,0:00,310
20117,10/29/1967,0:00,310
20118,10/30/1967,0:00,310
20119,10/31/1967,0:00,310
20120,11/1/1967,0:00,212
20121,11/2/1967,0:00,266
20122,11/3/1967,0:00,221
20123,11/4/1967,0:00,286
20124,11/5/1967,0:00,286
20125,11/6/1967,0:00,314
20126,11/7/1967,0:00,278
20127,11/8/1967,0:00,215
20128,11/9/1967,0:00,162
20129,11/10/1967,0:00,155
20130,11/11/1967,0:00,130
20131,11/12/1967,0:00,131
20132,11/13/1967,0:00,162
20133,11/14/1967,0:00,129
20134,11/15/1967,0:00,94
20135,11/16/1967,0:00,106
20136,11/17/1967,0:00,94
20137,11/18/1967,0:00,106
20138,11/19/1967,0:00,84
20139,11/20/1967,0:00,107
20140,11/21/1967,0:00,60
20141,11/22/1967,0:00,108
20142,11/23/1967,0:00,132
20143,11/24/1967,0:00,96
20144,11/25/1967,0:00,94
20145,11/26/1967,0:00,83
20146,11/27/1967,0:00,84
20147,11/28/1967,0:00,83
20148,11/29/1967,0:00,107
20149,11/30/1967,0:00,84
20150,12/1/1967,0:00,118
20151,12/2/1967,0:00,87
20152,12/3/1967,0:00,88
20153,12/4/1967,0:00,146
20154,12/5/1967,0:00,95
20155,12/6/1967,0:00,111
20156,12/7/1967,0:00,111
20157,12/8/1967,0:00,86
20158,12/9/1967,0:00,86
20159,12/10/1967,0:00,88
20160,12/11/1967,0:00,97
20161,12/12/1967,0:00,135
20162,12/13/1967,0:00,177
20163,12/14/1967,0:00,113
20164,12/15/1967,0:00,139
20165,12/16/1967,0:00,127
20166,12/17/1967,0:00,127
20167,12/18/1967,0:00,89
20168,12/19/1967,0:00,80
20169,12/20/1967,0:00,167
20170,12/21/1967,0:00,81
20171,12/22/1967,0:00,78
20172,12/23/1967,0:00,88
20173,12/24/1967,0:00,143
20174,12/25/1967,0:00,157
20175,12/26/1967,0:00,131
20176,12/27/1967,0:00,131
20177,12/28/1967,0:00,132
20178,12/29/1967,0:00,80
20179,12/30/1967,0:00,133
20180,12/31/1967,0:00,71
20181,1/1/1968,0:00,73
20182,1/2/1968,0:00,107
20183,1/3/1968,0:00,73
20184,1/4/1968,0:00,81
20185,1/5/1968,0:00,94
20186,1/6/1968,0:00,81
20187,1/7/1968,0:00,81
20188,1/8/1968,0:00,95
20189,1/9/1968,0:00,95
20190,1/10/1968,0:00,96
20191,1/11/1968,0:00,123
20192,1/12/1968,0:00,82
20193,1/13/1968,0:00,83
20194,1/14/1968,0:00,97
20195,1/15/1968,0:00,110
20196,1/16/1968,0:00,152
20197,1/17/1968,0:00,180
20198,1/18/1968,0:00,126
20199,1/19/1968,0:00,140
20200,1/20/1968,0:00,141
20201,1/21/1968,0:00,127
20202,1/22/1968,0:00,110
20203,1/23/1968,0:00,128
20204,1/24/1968,0:00,156
20205,1/25/1968,0:00,129
20206,1/26/1968,0:00,143
20207,1/27/1968,0:00,130
20208,1/28/1968,0:00,130
20209,1/29/1968,0:00,101
20210,1/30/1968,0:00,101
20211,1/31/1968,0:00,131
20212,2/1/1968,0:00,117
20213,2/2/1968,0:00,103
20214,2/3/1968,0:00,88
20215,2/4/1968,0:00,88
20216,2/5/1968,0:00,78
20217,2/6/1968,0:00,88
20218,2/7/1968,0:00,104
20219,2/8/1968,0:00,74
20220,2/9/1968,0:00,75
20221,2/10/1968,0:00,74
20222,2/11/1968,0:00,59
20223,2/12/1968,0:00,60
20224,2/13/1968,0:00,59
20225,2/14/1968,0:00,75
20226,2/15/1968,0:00,60
20227,2/16/1968,0:00,45
20228,2/17/1968,0:00,60
20229,2/18/1968,0:00,60
20230,2/19/1968,0:00,60
20231,2/20/1968,0:00,60
20232,2/21/1968,0:00,60
20233,2/22/1968,0:00,91
20234,2/23/1968,0:00,61
20235,2/24/1968,0:00,61
20236,2/25/1968,0:00,45
20237,2/26/1968,0:00,62
20238,2/27/1968,0:00,45
20239,2/28/1968,0:00,77
20240,2/29/1968,0:00,46
20241,3/1/1968,0:00,62
20242,3/2/1968,0:00,46
20243,3/3/1968,0:00,77
20244,3/4/1968,0:00,46
20245,3/5/1968,0:00,51
20246,3/6/1968,0:00,48
20247,3/7/1968,0:00,93
20248,3/8/1968,0:00,41
20249,3/9/1968,0:00,40
20250,3/10/1968,0:00,140
20251,3/11/1968,0:00,78
20252,3/12/1968,0:00,63
20253,3/13/1968,0:00,79
20254,3/14/1968,0:00,78
20255,3/15/1968,0:00,63
20256,3/16/1968,0:00,63
20257,3/17/1968,0:00,112
20258,3/18/1968,0:00,32
20259,3/19/1968,0:00,28
20260,3/20/1968,0:00,57
20261,3/21/1968,0:00,56
20262,3/22/1968,0:00,70
20263,3/23/1968,0:00,63
20264,3/24/1968,0:00,49
20265,3/25/1968,0:00,68
20266,3/26/1968,0:00,55
20267,3/27/1968,0:00,81
20268,3/28/1968,0:00,80
20269,3/29/1968,0:00,73
20270,3/30/1968,0:00,92
20271,3/31/1968,0:00,46
20272,4/1/1968,0:00,561
20273,4/2/1968,0:00,"1,020"
20274,4/3/1968,0:00,"1,000"
20275,4/4/1968,0:00,"1,080"
20276,4/5/1968,0:00,"1,120"
20277,4/6/1968,0:00,"1,100"
20278,4/7/1968,0:00,"1,110"
20279,4/8/1968,0:00,"1,130"
20280,4/9/1968,0:00,"1,140"
20281,4/10/1968,0:00,"1,200"
20282,4/11/1968,0:00,"1,200"
20283,4/12/1968,0:00,"1,070"
20284,4/13/1968,0:00,"1,020"
20285,4/14/1968,0:00,"1,020"
20286,4/15/1968,0:00,"1,020"
20287,4/16/1968,0:00,"1,030"
20288,4/17/1968,0:00,"1,010"
20289,4/18/1968,0:00,987
20290,4/19/1968,0:00,987
20291,4/20/1968,0:00,"1,020"
20292,4/21/1968,0:00,457
20293,4/22/1968,0:00,77
20294,4/23/1968,0:00,74
20295,4/24/1968,0:00,75
20296,4/25/1968,0:00,69
20297,4/26/1968,0:00,67
20298,4/27/1968,0:00,94
20299,4/28/1968,0:00,67
20300,4/29/1968,0:00,63
20301,4/30/1968,0:00,59
20302,5/1/1968,0:00,56
20303,5/2/1968,0:00,54
20304,5/3/1968,0:00,71
20305,5/4/1968,0:00,67
20306,5/5/1968,0:00,59
20307,5/6/1968,0:00,57
20308,5/7/1968,0:00,48
20309,5/8/1968,0:00,49
20310,5/9/1968,0:00,54
20311,5/10/1968,0:00,69
20312,5/11/1968,0:00,79
20313,5/12/1968,0:00,95
20314,5/13/1968,0:00,106
20315,5/14/1968,0:00,106
20316,5/15/1968,0:00,81
20317,5/16/1968,0:00,59
20318,5/17/1968,0:00,70
20319,5/18/1968,0:00,71
20320,5/19/1968,0:00,67
20321,5/20/1968,0:00,48
20322,5/21/1968,0:00,50
20323,5/22/1968,0:00,59
20324,5/23/1968,0:00,67
20325,5/24/1968,0:00,71
20326,5/25/1968,0:00,110
20327,5/26/1968,0:00,335
20328,5/27/1968,0:00,402
20329,5/28/1968,0:00,316
20330,5/29/1968,0:00,316
20331,5/30/1968,0:00,298
20332,5/31/1968,0:00,514
20333,6/1/1968,0:00,"1,184"
20334,6/2/1968,0:00,496
20335,6/3/1968,0:00,649
20336,6/4/1968,0:00,471
20337,6/5/1968,0:00,542
20338,6/6/1968,0:00,448
20339,6/7/1968,0:00,454
20340,6/8/1968,0:00,442
20341,6/9/1968,0:00,641
20342,6/10/1968,0:00,634
20343,6/11/1968,0:00,636
20344,6/12/1968,0:00,534
20345,6/13/1968,0:00,492
20346,6/14/1968,0:00,453
20347,6/15/1968,0:00,"1,664"
20348,6/16/1968,0:00,"1,130"
20349,6/17/1968,0:00,380
20350,6/18/1968,0:00,382
20351,6/19/1968,0:00,352
20352,6/20/1968,0:00,322
20353,6/21/1968,0:00,333
20354,6/22/1968,0:00,361
20355,6/23/1968,0:00,397
20356,6/24/1968,0:00,397
20357,6/25/1968,0:00,414
20358,6/26/1968,0:00,487
20359,6/27/1968,0:00,522
20360,6/28/1968,0:00,522
20361,6/29/1968,0:00,522
20362,6/30/1968,0:00,542
20363,7/1/1968,0:00,536
20364,7/2/1968,0:00,562
20365,7/3/1968,0:00,673
20366,7/4/1968,0:00,653
20367,7/5/1968,0:00,478
20368,7/6/1968,0:00,436
20369,7/7/1968,0:00,510
20370,7/8/1968,0:00,548
20371,7/9/1968,0:00,562
20372,7/10/1968,0:00,496
20373,7/11/1968,0:00,562
20374,7/12/1968,0:00,529
20375,7/13/1968,0:00,494
20376,7/14/1968,0:00,552
20377,7/15/1968,0:00,533
20378,7/16/1968,0:00,413
20379,7/17/1968,0:00,327
20380,7/18/1968,0:00,280
20381,7/19/1968,0:00,278
20382,7/20/1968,0:00,307
20383,7/21/1968,0:00,370
20384,7/22/1968,0:00,307
20385,7/23/1968,0:00,229
20386,7/24/1968,0:00,185
20387,7/25/1968,0:00,548
20388,7/26/1968,0:00,338
20389,7/27/1968,0:00,675
20390,7/28/1968,0:00,"2,476"
20391,7/29/1968,0:00,"2,099"
20392,7/30/1968,0:00,"1,618"
20393,7/31/1968,0:00,636
20394,8/1/1968,0:00,567
20395,8/2/1968,0:00,540
20396,8/3/1968,0:00,479
20397,8/4/1968,0:00,"1,738"
20398,8/5/1968,0:00,757
20399,8/6/1968,0:00,408
20400,8/7/1968,0:00,431
20401,8/8/1968,0:00,436
20402,8/9/1968,0:00,512
20403,8/10/1968,0:00,"2,595"
20404,8/11/1968,0:00,"1,927"
20405,8/12/1968,0:00,937
20406,8/13/1968,0:00,807
20407,8/14/1968,0:00,854
20408,8/15/1968,0:00,704
20409,8/16/1968,0:00,882
20410,8/17/1968,0:00,847
20411,8/18/1968,0:00,828
20412,8/19/1968,0:00,816
20413,8/20/1968,0:00,804
20414,8/21/1968,0:00,810
20415,8/22/1968,0:00,494
20416,8/23/1968,0:00,503
20417,8/24/1968,0:00,454
20418,8/25/1968,0:00,569
20419,8/26/1968,0:00,625
20420,8/27/1968,0:00,397
20421,8/28/1968,0:00,340
20422,8/29/1968,0:00,340
20423,8/30/1968,0:00,454
20424,8/31/1968,0:00,484
20425,9/1/1968,0:00,424
20426,9/2/1968,0:00,341
20427,9/3/1968,0:00,310
20428,9/4/1968,0:00,280
20429,9/5/1968,0:00,335
20430,9/6/1968,0:00,484
20431,9/7/1968,0:00,430
20432,9/8/1968,0:00,360
20433,9/9/1968,0:00,335
20434,9/10/1968,0:00,272
20435,9/11/1968,0:00,252
20436,9/12/1968,0:00,218
20437,9/13/1968,0:00,206
20438,9/14/1968,0:00,185
20439,9/15/1968,0:00,160
20440,9/16/1968,0:00,139
20441,9/17/1968,0:00,108
20442,9/18/1968,0:00,106
20443,9/19/1968,0:00,91
20444,9/20/1968,0:00,80
20445,9/21/1968,0:00,74
20446,9/22/1968,0:00,74
20447,9/23/1968,0:00,70
20448,9/24/1968,0:00,70
20449,9/25/1968,0:00,91
20450,9/26/1968,0:00,106
20451,9/27/1968,0:00,91
20452,9/28/1968,0:00,91
20453,9/29/1968,0:00,93
20454,9/30/1968,0:00,70
20455,10/1/1968,0:00,66
20456,10/2/1968,0:00,68
20457,10/3/1968,0:00,64
20458,10/4/1968,0:00,62
20459,10/5/1968,0:00,56
20460,10/6/1968,0:00,54
20461,10/7/1968,0:00,57
20462,10/8/1968,0:00,57
20463,10/9/1968,0:00,59
20464,10/10/1968,0:00,62
20465,10/11/1968,0:00,62
20466,10/12/1968,0:00,61
20467,10/13/1968,0:00,82
20468,10/14/1968,0:00,77
20469,10/15/1968,0:00,65
20470,10/16/1968,0:00,72
20471,10/17/1968,0:00,84
20472,10/18/1968,0:00,82
20473,10/19/1968,0:00,86
20474,10/20/1968,0:00,95
20475,10/21/1968,0:00,102
20476,10/22/1968,0:00,109
20477,10/23/1968,0:00,107
20478,10/24/1968,0:00,112
20479,10/25/1968,0:00,115
20480,10/26/1968,0:00,115
20481,10/27/1968,0:00,122
20482,10/28/1968,0:00,115
20483,10/29/1968,0:00,101
20484,10/30/1968,0:00,115
20485,10/31/1968,0:00,129
20486,11/1/1968,0:00,95
20487,11/2/1968,0:00,89
20488,11/3/1968,0:00,91
20489,11/4/1968,0:00,90
20490,11/5/1968,0:00,78
20491,11/6/1968,0:00,66
20492,11/7/1968,0:00,67
20493,11/8/1968,0:00,63
20494,11/9/1968,0:00,70
20495,11/10/1968,0:00,72
20496,11/11/1968,0:00,63
20497,11/12/1968,0:00,76
20498,11/13/1968,0:00,70
20499,11/14/1968,0:00,68
20500,11/15/1968,0:00,70
20501,11/16/1968,0:00,71
20502,11/17/1968,0:00,74
20503,11/18/1968,0:00,62
20504,11/19/1968,0:00,64
20505,11/20/1968,0:00,68
20506,11/21/1968,0:00,67
20507,11/22/1968,0:00,68
20508,11/23/1968,0:00,67
20509,11/24/1968,0:00,65
20510,11/25/1968,0:00,73
20511,11/26/1968,0:00,75
20512,11/27/1968,0:00,69
20513,11/28/1968,0:00,67
20514,11/29/1968,0:00,75
20515,11/30/1968,0:00,77
20516,12/1/1968,0:00,86
20517,12/2/1968,0:00,87
20518,12/3/1968,0:00,78
20519,12/4/1968,0:00,78
20520,12/5/1968,0:00,83
20521,12/6/1968,0:00,84
20522,12/7/1968,0:00,83
20523,12/8/1968,0:00,89
20524,12/9/1968,0:00,74
20525,12/10/1968,0:00,94
20526,12/11/1968,0:00,132
20527,12/12/1968,0:00,90
20528,12/13/1968,0:00,88
20529,12/14/1968,0:00,79
20530,12/15/1968,0:00,81
20531,12/16/1968,0:00,72
20532,12/17/1968,0:00,89
20533,12/18/1968,0:00,103
20534,12/19/1968,0:00,64
20535,12/20/1968,0:00,71
20536,12/21/1968,0:00,78
20537,12/22/1968,0:00,57
20538,12/23/1968,0:00,68
20539,12/24/1968,0:00,75
20540,12/25/1968,0:00,114
20541,12/26/1968,0:00,91
20542,12/27/1968,0:00,99
20543,12/28/1968,0:00,95
20544,12/29/1968,0:00,96
20545,12/30/1968,0:00,70
20546,12/31/1968,0:00,92
20547,1/1/1969,0:00,70
20548,1/2/1969,0:00,78
20549,1/3/1969,0:00,115
20550,1/4/1969,0:00,95
20551,1/5/1969,0:00,111
20552,1/6/1969,0:00,113
20553,1/7/1969,0:00,122
20554,1/8/1969,0:00,148
20555,1/9/1969,0:00,119
20556,1/10/1969,0:00,96
20557,1/11/1969,0:00,122
20558,1/12/1969,0:00,107
20559,1/13/1969,0:00,100
20560,1/14/1969,0:00,109
20561,1/15/1969,0:00,128
20562,1/16/1969,0:00,130
20563,1/17/1969,0:00,105
20564,1/18/1969,0:00,106
20565,1/19/1969,0:00,116
20566,1/20/1969,0:00,117
20567,1/21/1969,0:00,118
20568,1/22/1969,0:00,120
20569,1/23/1969,0:00,93
20570,1/24/1969,0:00,65
20571,1/25/1969,0:00,69
20572,1/26/1969,0:00,113
20573,1/27/1969,0:00,96
20574,1/28/1969,0:00,116
20575,1/29/1969,0:00,107
20576,1/30/1969,0:00,79
20577,1/31/1969,0:00,108
20578,2/1/1969,0:00,80
20579,2/2/1969,0:00,70
20580,2/3/1969,0:00,71
20581,2/4/1969,0:00,60
20582,2/5/1969,0:00,102
20583,2/6/1969,0:00,62
20584,2/7/1969,0:00,93
20585,2/8/1969,0:00,60
20586,2/9/1969,0:00,104
20587,2/10/1969,0:00,52
20588,2/11/1969,0:00,52
20589,2/12/1969,0:00,63
20590,2/13/1969,0:00,64
20591,2/14/1969,0:00,75
20592,2/15/1969,0:00,58
20593,2/16/1969,0:00,101
20594,2/17/1969,0:00,83
20595,2/18/1969,0:00,51
20596,2/19/1969,0:00,94
20597,2/20/1969,0:00,73
20598,2/21/1969,0:00,83
20599,2/22/1969,0:00,95
20600,2/23/1969,0:00,62
20601,2/24/1969,0:00,44
20602,2/25/1969,0:00,59
20603,2/26/1969,0:00,59
20604,2/27/1969,0:00,48
20605,2/28/1969,0:00,59
20606,3/1/1969,0:00,60
20607,3/2/1969,0:00,78
20608,3/3/1969,0:00,69
20609,3/4/1969,0:00,77
20610,3/5/1969,0:00,136
20611,3/6/1969,0:00,71
20612,3/7/1969,0:00,137
20613,3/8/1969,0:00,92
20614,3/9/1969,0:00,103
20615,3/10/1969,0:00,93
20616,3/11/1969,0:00,93
20617,3/12/1969,0:00,82
20618,3/13/1969,0:00,118
20619,3/14/1969,0:00,142
20620,3/15/1969,0:00,119
20621,3/16/1969,0:00,96
20622,3/17/1969,0:00,120
20623,3/18/1969,0:00,121
20624,3/19/1969,0:00,122
20625,3/20/1969,0:00,123
20626,3/21/1969,0:00,123
20627,3/22/1969,0:00,136
20628,3/23/1969,0:00,125
20629,3/24/1969,0:00,112
20630,3/25/1969,0:00,63
20631,3/26/1969,0:00,57
20632,3/27/1969,0:00,89
20633,3/28/1969,0:00,38
20634,3/29/1969,0:00,38
20635,3/30/1969,0:00,38
20636,3/31/1969,0:00,63
20637,4/1/1969,0:00,76
20638,4/2/1969,0:00,84
20639,4/3/1969,0:00,74
20640,4/4/1969,0:00,60
20641,4/5/1969,0:00,325
20642,4/6/1969,0:00,142
20643,4/7/1969,0:00,177
20644,4/8/1969,0:00,79
20645,4/9/1969,0:00,81
20646,4/10/1969,0:00,79
20647,4/11/1969,0:00,65
20648,4/12/1969,0:00,60
20649,4/13/1969,0:00,75
20650,4/14/1969,0:00,101
20651,4/15/1969,0:00,76
20652,4/16/1969,0:00,85
20653,4/17/1969,0:00,240
20654,4/18/1969,0:00,259
20655,4/19/1969,0:00,224
20656,4/20/1969,0:00,159
20657,4/21/1969,0:00,185
20658,4/22/1969,0:00,254
20659,4/23/1969,0:00,228
20660,4/24/1969,0:00,262
20661,4/25/1969,0:00,99
20662,4/26/1969,0:00,153
20663,4/27/1969,0:00,75
20664,4/28/1969,0:00,276
20665,4/29/1969,0:00,400
20666,4/30/1969,0:00,440
20667,5/1/1969,0:00,480
20668,5/2/1969,0:00,730
20669,5/3/1969,0:00,924
20670,5/4/1969,0:00,847
20671,5/5/1969,0:00,392
20672,5/6/1969,0:00,322
20673,5/7/1969,0:00,358
20674,5/8/1969,0:00,374
20675,5/9/1969,0:00,696
20676,5/10/1969,0:00,480
20677,5/11/1969,0:00,512
20678,5/12/1969,0:00,523
20679,5/13/1969,0:00,567
20680,5/14/1969,0:00,600
20681,5/15/1969,0:00,606
20682,5/16/1969,0:00,573
20683,5/17/1969,0:00,518
20684,5/18/1969,0:00,480
20685,5/19/1969,0:00,512
20686,5/20/1969,0:00,506
20687,5/21/1969,0:00,426
20688,5/22/1969,0:00,431
20689,5/23/1969,0:00,"8,740"
20690,5/24/1969,0:00,"2,659"
20691,5/25/1969,0:00,566
20692,5/26/1969,0:00,395
20693,5/27/1969,0:00,422
20694,5/28/1969,0:00,450
20695,5/29/1969,0:00,445
20696,5/30/1969,0:00,445
20697,5/31/1969,0:00,523
20698,6/1/1969,0:00,460
20699,6/2/1969,0:00,556
20700,6/3/1969,0:00,490
20701,6/4/1969,0:00,506
20702,6/5/1969,0:00,556
20703,6/6/1969,0:00,684
20704,6/7/1969,0:00,744
20705,6/8/1969,0:00,726
20706,6/9/1969,0:00,618
20707,6/10/1969,0:00,573
20708,6/11/1969,0:00,567
20709,6/12/1969,0:00,573
20710,6/13/1969,0:00,584
20711,6/14/1969,0:00,649
20712,6/15/1969,0:00,681
20713,6/16/1969,0:00,620
20714,6/17/1969,0:00,"5,065"
20715,6/18/1969,0:00,"4,994"
20716,6/19/1969,0:00,"1,908"
20717,6/20/1969,0:00,822
20718,6/21/1969,0:00,652
20719,6/22/1969,0:00,420
20720,6/23/1969,0:00,443
20721,6/24/1969,0:00,371
20722,6/25/1969,0:00,352
20723,6/26/1969,0:00,220
20724,6/27/1969,0:00,170
20725,6/28/1969,0:00,172
20726,6/29/1969,0:00,117
20727,6/30/1969,0:00,234
20728,7/1/1969,0:00,460
20729,7/2/1969,0:00,573
20730,7/3/1969,0:00,854
20731,7/4/1969,0:00,"1,040"
20732,7/5/1969,0:00,"1,040"
20733,7/6/1969,0:00,"1,030"
20734,7/7/1969,0:00,987
20735,7/8/1969,0:00,952
20736,7/9/1969,0:00,945
20737,7/10/1969,0:00,980
20738,7/11/1969,0:00,"1,000"
20739,7/12/1969,0:00,"1,010"
20740,7/13/1969,0:00,956
20741,7/14/1969,0:00,590
20742,7/15/1969,0:00,641
20743,7/16/1969,0:00,618
20744,7/17/1969,0:00,"1,090"
20745,7/18/1969,0:00,924
20746,7/19/1969,0:00,550
20747,7/20/1969,0:00,970
20748,7/21/1969,0:00,"2,670"
20749,7/22/1969,0:00,"1,589"
20750,7/23/1969,0:00,828
20751,7/24/1969,0:00,804
20752,7/25/1969,0:00,792
20753,7/26/1969,0:00,792
20754,7/27/1969,0:00,774
20755,7/28/1969,0:00,512
20756,7/29/1969,0:00,503
20757,7/30/1969,0:00,490
20758,7/31/1969,0:00,521
20759,8/1/1969,0:00,555
20760,8/2/1969,0:00,614
20761,8/3/1969,0:00,718
20762,8/4/1969,0:00,676
20763,8/5/1969,0:00,580
20764,8/6/1969,0:00,606
20765,8/7/1969,0:00,806
20766,8/8/1969,0:00,679
20767,8/9/1969,0:00,543
20768,8/10/1969,0:00,463
20769,8/11/1969,0:00,407
20770,8/12/1969,0:00,370
20771,8/13/1969,0:00,284
20772,8/14/1969,0:00,260
20773,8/15/1969,0:00,244
20774,8/16/1969,0:00,244
20775,8/17/1969,0:00,280
20776,8/18/1969,0:00,327
20777,8/19/1969,0:00,296
20778,8/20/1969,0:00,221
20779,8/21/1969,0:00,141
20780,8/22/1969,0:00,"2,560"
20781,8/23/1969,0:00,878
20782,8/24/1969,0:00,"1,193"
20783,8/25/1969,0:00,590
20784,8/26/1969,0:00,590
20785,8/27/1969,0:00,562
20786,8/28/1969,0:00,545
20787,8/29/1969,0:00,556
20788,8/30/1969,0:00,595
20789,8/31/1969,0:00,595
20790,9/1/1969,0:00,584
20791,9/2/1969,0:00,494
20792,9/3/1969,0:00,475
20793,9/4/1969,0:00,404
20794,9/5/1969,0:00,299
20795,9/6/1969,0:00,262
20796,9/7/1969,0:00,223
20797,9/8/1969,0:00,"1,115"
20798,9/9/1969,0:00,793
20799,9/10/1969,0:00,437
20800,9/11/1969,0:00,479
20801,9/12/1969,0:00,412
20802,9/13/1969,0:00,261
20803,9/14/1969,0:00,269
20804,9/15/1969,0:00,187
20805,9/16/1969,0:00,219
20806,9/17/1969,0:00,440
20807,9/18/1969,0:00,598
20808,9/19/1969,0:00,531
20809,9/20/1969,0:00,382
20810,9/21/1969,0:00,327
20811,9/22/1969,0:00,200
20812,9/23/1969,0:00,187
20813,9/24/1969,0:00,168
20814,9/25/1969,0:00,175
20815,9/26/1969,0:00,167
20816,9/27/1969,0:00,141
20817,9/28/1969,0:00,161
20818,9/29/1969,0:00,176
20819,9/30/1969,0:00,194
20820,10/1/1969,0:00,139
20821,10/2/1969,0:00,114
20822,10/3/1969,0:00,92
20823,10/4/1969,0:00,91
20824,10/5/1969,0:00,83
20825,10/6/1969,0:00,117
20826,10/7/1969,0:00,98
20827,10/8/1969,0:00,108
20828,10/9/1969,0:00,135
20829,10/10/1969,0:00,125
20830,10/11/1969,0:00,166
20831,10/12/1969,0:00,182
20832,10/13/1969,0:00,256
20833,10/14/1969,0:00,339
20834,10/15/1969,0:00,187
20835,10/16/1969,0:00,132
20836,10/17/1969,0:00,206
20837,10/18/1969,0:00,187
20838,10/19/1969,0:00,216
20839,10/20/1969,0:00,228
20840,10/21/1969,0:00,198
20841,10/22/1969,0:00,238
20842,10/23/1969,0:00,249
20843,10/24/1969,0:00,200
20844,10/25/1969,0:00,172
20845,10/26/1969,0:00,203
20846,10/27/1969,0:00,192
20847,10/28/1969,0:00,143
20848,10/29/1969,0:00,252
20849,10/30/1969,0:00,162
20850,10/31/1969,0:00,145
20851,11/1/1969,0:00,199
20852,11/2/1969,0:00,156
20853,11/3/1969,0:00,176
20854,11/4/1969,0:00,177
20855,11/5/1969,0:00,166
20856,11/6/1969,0:00,141
20857,11/7/1969,0:00,167
20858,11/8/1969,0:00,116
20859,11/9/1969,0:00,156
20860,11/10/1969,0:00,131
20861,11/11/1969,0:00,127
20862,11/12/1969,0:00,198
20863,11/13/1969,0:00,146
20864,11/14/1969,0:00,147
20865,11/15/1969,0:00,120
20866,11/16/1969,0:00,148
20867,11/17/1969,0:00,122
20868,11/18/1969,0:00,122
20869,11/19/1969,0:00,123
20870,11/20/1969,0:00,123
20871,11/21/1969,0:00,137
20872,11/22/1969,0:00,124
20873,11/23/1969,0:00,124
20874,11/24/1969,0:00,110
20875,11/25/1969,0:00,125
20876,11/26/1969,0:00,125
20877,11/27/1969,0:00,126
20878,11/28/1969,0:00,100
20879,11/29/1969,0:00,112
20880,11/30/1969,0:00,113
20881,12/1/1969,0:00,127
20882,12/2/1969,0:00,113
20883,12/3/1969,0:00,128
20884,12/4/1969,0:00,157
20885,12/5/1969,0:00,157
20886,12/6/1969,0:00,143
20887,12/7/1969,0:00,158
20888,12/8/1969,0:00,164
20889,12/9/1969,0:00,116
20890,12/10/1969,0:00,145
20891,12/11/1969,0:00,102
20892,12/12/1969,0:00,116
20893,12/13/1969,0:00,132
