inflow_vol,month,starting_stage
7568638,July,3826.39
16097032,July,3845.49
22002616,June,3804.10
6450906,August,3792.83
4658903,June,3818.97
23084941,July,3798.08
2010868,August,3808.49
10590341,June,3824.37
15621723,August,3800.63
6489120,May,3806.45
1676423,June,3843.18
3968034,June,3827.23
7583393,May,3851.12
6842012,June,3854.52
12779064,June,3816.43
10692245,July,3801.48
4452377,July,3803.34
11189612,May,3841.90
7378759,June,3812.94
6922640,June,3836.81
4968608,June,3835.34
7088682,June,3821.18
8461324,July,3849.16
5335718,July,3851.58
4430993,May,3825.11
2020923,May,3821.19
54190293,August,3838.77
24757529,May,3858.96
53438225,May,3839.43
5378390,June,3836.64
9282009,June,3848.29
6170953,June,3805.00
12088605,June,3841.83
5556752,July,3794.09
4940284,May,3839.31
5074509,August,3808.39
36342145,August,3817.72
4984028,May,3837.47
4133756,September,3823.44
7114874,June,3809.99
8869631,June,3839.07
13840793,August,3837.58
27769759,August,3802.41
5895008,August,3811.49
4153200,July,3817.72
1962333,July,3805.45
9828814,August,3804.30
6530016,August,3838.70
6198730,June,3823.21
5512669,August,3853.69
4600912,May,3848.30
11272300,August,3799.68
2273044,July,3838.58
4467216,August,3838.63
1542378,May,3807.26
12324911,August,3847.86
7339872,August,3850.08
4629975,July,3830.98
8536727,May,3834.23
5960920,June,3817.28
4265143,May,3795.53
6800045,June,3840.90
939775,August,3803.97
8636109,June,3825.52
5895355,May,3852.63
3965104,July,3845.15
20697770,June,3853.29
4696905,June,3802.23
9720460,June,3848.14
8524036,May,3812.13
3177664,June,3809.72
11926626,June,3842.81
11350890,July,3801.11
12039623,July,3804.99
9323077,May,3828.09
6520863,July,3806.94
3835610,June,3794.86
15466541,September,3844.90
9796317,May,3815.99
9234220,May,3850.75
16998172,July,3794.34
2749369,July,3797.30
18293762,August,3809.33
4817423,June,3847.41
15858192,May,3804.71
3619812,July,3840.95
6775559,June,3845.33
6344038,April,3820.66
19774047,August,3797.32
9123867,July,3851.12
5756078,July,3840.85
28417046,June,3832.03
2351045,May,3804.63
43063387,July,3845.19
2698565,July,3805.99
13229409,July,3798.91
4235702,July,3802.43
11205710,July,3797.12
14534207,May,3814.02
3121576,August,3795.21
7188009,May,3862.20
2780060,August,3850.94
118734182,May,3839.33
13957283,June,3821.85
4266652,August,3802.31
1690332,August,3832.83
19887008,June,3803.77
4261256,August,3810.33
6999833,June,3834.23
22102367,June,3807.69
9493179,July,3816.00
28520933,May,3804.98
6882108,July,3837.83
14047752,May,3805.90
5397235,July,3823.51
3710518,June,3822.39
4806683,June,3825.71
4569348,July,3847.39
19588370,August,3847.70
2890717,May,3829.95
21250549,May,3841.45
4441894,August,3851.36
4195142,June,3833.98
14358027,May,3807.70
15410859,July,3837.43
32905119,July,3801.19
12015588,May,3807.51
8373795,June,3813.43
3273998,June,3812.57
5187024,June,3802.19
5318435,May,3808.77
2970194,May,3808.70
7185864,August,3805.91
5065434,July,3852.17
4081630,September,3801.93
3664194,June,3812.04
24973836,May,3817.60
2379692,May,3799.64
4537779,July,3847.28
8596411,July,3812.83
3619630,June,3837.87
15171206,June,3840.29
1449870,June,3849.47
4078612,May,3812.93
11758699,July,3796.26
9926642,July,3835.66
6289093,May,3846.89
4702565,July,3802.65
12937336,August,3850.15
11089200,June,3841.22
43113393,September,3845.96
11076078,May,3844.83
4038127,August,3797.62
6850126,May,3836.90
5546221,August,3848.88
7797377,July,3839.58
13526098,May,3797.25
2624174,September,3809.60
5285933,August,3800.96
6353925,July,3850.86
9606212,August,3797.22
2481055,June,3854.35
19246661,June,3844.39
10235844,May,3809.60
7041075,June,3815.17
2584208,May,3808.26
19677518,July,3803.72
14275453,May,3820.93
4647917,July,3820.64
15699362,June,3834.63
11029205,August,3836.56
31667369,September,3848.76
2920353,August,3809.55
21385032,June,3813.70
2693701,August,3841.46
13943288,May,3848.69
10025973,July,3839.69
22131905,July,3841.40
11938835,May,3810.69
8431118,August,3810.47
5111689,July,3798.96
13687740,August,3821.19
71949198,June,3847.65
4409292,April,3806.98
19641757,June,3814.24
18831791,August,3803.56
8692208,August,3810.40
5541792,June,3815.40
5245366,May,3820.30
30661466,May,3827.50
8397215,May,3818.85
7822025,May,3833.06
16806454,July,3837.54
2570687,May,3845.51
15438021,June,3847.62
8531913,May,3820.96
16746496,May,3823.53
6481394,July,3803.30
6683478,August,3806.37
7703989,June,3814.54
4724549,August,3799.34
1206341,September,3821.20
18027063,June,3813.14
15230030,July,3833.96
3001448,September,3806.08
8826876,April,3808.12
25529002,May,3811.15
1622293,August,3814.59
8631197,July,3792.30
6256685,June,3804.97
8133406,June,3810.87
1355073,May,3798.83
9867977,June,3806.67
12102701,June,3813.81
39813010,June,3814.44
6889719,July,3854.94
9658589,July,3799.00
4000349,July,3799.32
2843257,September,3800.26
17518285,August,3848.81
7847726,June,3804.22
2547011,May,3796.16
21758217,August,3811.64
15969706,August,3854.59
5910956,July,3801.88
3934739,August,3843.00
10149488,August,3832.97
23547446,July,3806.94
2507910,May,3848.57
12571888,May,3811.40
6500935,August,3811.85
15764825,May,3822.88
7575451,May,3840.02
20422023,July,3846.56
3124445,August,3798.69
8089719,July,3806.10
23863307,June,3818.36
7328663,May,3808.78
4659571,June,3815.57
10776832,August,3805.07
24508794,July,3825.39
12266199,July,3809.07
7237264,June,3811.89
5130077,May,3851.28
4737175,July,3829.19
12909677,September,3796.12
11129042,June,3832.40
8700339,August,3798.64
15427373,June,3811.40
5763095,June,3815.74
4669438,July,3831.67
6144023,May,3826.60
11635615,July,3804.22
9452526,July,3802.25
6977183,June,3812.74
4597262,June,3849.93
8443807,July,3808.28
4346779,June,3827.43
5621846,May,3844.46
28487831,May,3834.72
6996397,July,3818.15
17467494,June,3811.40
16282945,July,3840.43
6315602,July,3810.01
68865626,April,3825.70
7185771,July,3835.85
17137110,May,3840.56
7279807,June,3848.78
20411521,July,3809.46
25353707,August,3809.16
5322296,May,3811.30
7021608,July,3806.81
23824703,June,3847.15
8663782,May,3819.34
5820768,June,3853.74
7462017,June,3811.93
5419862,August,3841.26
7365781,June,3834.76
13422348,July,3827.42
12118296,July,3806.56
6898509,June,3845.50
5447695,May,3844.15
8627644,June,3834.28
21308927,June,3813.84
2932112,July,3807.56
3368665,July,3814.09
3515783,June,3852.81
14022220,May,3809.75
46130113,June,3842.15
9482490,May,3807.58
15124822,May,3817.98
4690409,June,3805.76
3701280,August,3850.07
12555830,May,3811.79
3919723,August,3792.61
10440180,May,3826.55
34666028,July,3829.10
7411953,May,3851.28
18906236,August,3802.74
4259968,May,3826.62
12792607,June,3839.21
7754473,May,3807.97
25605835,May,3812.41
17238393,July,3841.27
12729095,July,3846.01
5206988,June,3826.26
5306513,June,3833.41
16694869,June,3826.30
16837703,June,3819.57
17635151,August,3850.15
8676703,June,3821.42
89733800,June,3805.81
11901844,April,3818.71
11363503,August,3815.55
13405050,June,3815.44
11190002,July,3802.11
3571553,May,3837.28
3280011,May,3842.08
12361078,August,3808.48
6430545,July,3852.41
17215632,August,3830.92
4272797,June,3811.81
25666951,August,3817.85
2116399,July,3820.89
2124239,July,3817.55
21649898,June,3853.70
11715623,June,3839.85
15972872,August,3827.31
3252820,September,3823.57
9364711,July,3804.68
6083304,September,3848.24
37120007,June,3801.82
22152421,August,3805.39
16401409,August,3804.89
10067180,September,3844.41
15092224,July,3847.89
3611098,June,3829.91
17104349,May,3820.77
5385813,April,3825.67
2529090,June,3832.40
9061026,July,3799.29
7309412,August,3843.99
4713282,June,3841.13
10836787,June,3802.90
13495357,August,3851.54
1745733,May,3807.97
20259647,June,3854.89
3533046,May,3805.93
11018724,August,3798.17
2141905,May,3798.50
38313098,August,3833.30
3688571,August,3828.98
16311913,July,3831.00
16676866,June,3849.72
9000269,June,3815.37
6317398,June,3848.63
16751164,June,3845.45
3510509,August,3844.80
16505058,June,3858.49
7585375,July,3816.53
4796676,June,3853.86
3141332,June,3807.67
50767833,June,3818.97
4117069,July,3805.67
5153854,July,3814.63
5246298,June,3798.04
5946783,August,3848.54
19503564,July,3802.76
22781945,August,3808.84
13396509,July,3829.92
12509920,August,3840.10
6198884,June,3805.03
23035011,July,3852.70
61397609,July,3816.20
24809437,June,3824.40
85158553,June,3805.75
3776390,August,3842.27
37023049,July,3855.02
17292287,June,3853.64
17293724,June,3826.85
10847385,May,3814.10
9585782,June,3807.77
9609679,May,3798.52
9815589,July,3840.60
6794560,June,3833.62
8062644,July,3839.08
21163888,August,3853.68
16762977,July,3841.92
130878457,May,3815.28
6266747,July,3819.84
8700181,July,3844.85
9547537,August,3797.31
5516803,May,3832.06
62882756,June,3853.86
1446186,May,3853.76
15882846,July,3803.66
23521719,July,3852.02
16667547,June,3820.47
3538526,July,3824.34
53250742,August,3814.12
9725680,May,3826.38
3265091,May,3836.16
11819273,May,3815.80
3236870,May,3835.32
4270437,June,3835.11
4838538,June,3848.23
9518596,June,3813.35
11721568,June,3825.88
11496941,June,3855.42
3281553,May,3807.86
12190213,August,3809.85
3777127,May,3831.56
5495998,August,3800.29
17785430,July,3808.07
3164185,August,3806.22
114419381,July,3842.89
10201853,May,3808.24
6085270,August,3816.01
4823999,June,3851.83
6499592,July,3803.10
10594522,July,3825.46
14139136,May,3837.75
10871563,July,3833.24
8758083,May,3812.69
12925340,August,3804.25
4386782,May,3818.34
7703319,June,3810.73
2780190,May,3821.20
19989219,June,3812.67
3457539,July,3808.55
6498457,May,3821.02
17969090,July,3838.99
7347139,August,3805.53
4027569,July,3852.72
7151135,June,3845.05
18562187,June,3841.12
21552954,June,3840.01
2891362,July,3809.71
14884525,June,3842.41
19350285,June,3805.48
1127717,August,3850.45
8043221,June,3815.49
6233430,June,3824.82
5587008,June,3846.23
4417603,June,3827.52
12400960,July,3815.76
6477384,August,3803.68
8951765,August,3835.21
4018214,July,3806.06
3660277,May,3824.88
6886532,July,3822.73
4427153,May,3833.65
5530114,June,3818.67
7815818,May,3807.61
10749538,May,3819.75
4319570,August,3834.70
24396534,May,3808.32
4729738,August,3819.95
7757653,June,3805.50
44025715,August,3815.49
12148851,May,3850.43
12933850,July,3841.21
7376649,August,3810.65
4511631,September,3802.26
4872634,July,3851.44
17343100,July,3837.84
32884549,June,3858.25
13638179,August,3841.24
4078409,May,3817.39
8281368,May,3851.24
19780300,May,3847.37
5141636,May,3831.01
22530864,May,3817.22
32549139,June,3808.67
17064603,June,3848.82
9578905,September,3846.22
8469515,May,3837.83
9411127,May,3844.30
15270949,May,3824.16
33257934,July,3851.59
5323642,June,3813.57
12170501,May,3844.63
8021350,July,3815.75
26670171,May,3805.50
33454173,June,3853.65
46059958,July,3799.02
28503075,July,3819.75
28580310,June,3806.23
7941439,July,3852.63
8773533,May,3832.36
4525028,June,3816.38
9308325,May,3835.81
19360702,July,3821.83
2605393,May,3826.49
32229567,August,3831.52
10794020,May,3838.60
6813451,June,3839.49
20088819,July,3798.52
11789479,May,3823.46
21364160,June,3847.10
11656361,May,3817.63
9286423,June,3807.06
18423903,May,3812.75
6848985,June,3841.76
13450180,August,3815.89
16090282,June,3821.82
25163733,April,3812.22
13603193,July,3850.77
4481537,May,3825.28
11625108,May,3847.82
7520859,May,3843.59
34585190,July,3848.12
33338273,September,3837.17
5604685,June,3809.55
4836137,July,3815.54
5408177,June,3845.09
7910278,May,3844.65
2041029,July,3802.00
15781511,June,3809.10
9046384,August,3826.42
14133468,May,3817.60
6396570,July,3832.47
25402039,June,3840.56
12139494,May,3817.37
7418482,July,3852.54
2330980,June,3848.62
5617712,August,3805.64
21316962,May,3846.92
3572948,August,3837.53
6558570,July,3854.58
17087132,August,3826.23
1818494,August,3851.75
10471484,August,3800.35
7884656,May,3808.52
4273193,August,3853.59
11654710,September,3798.59
11055872,July,3825.21
4744926,July,3802.41
66775521,August,3792.20
106917524,July,3824.25
3774235,July,3849.18
65572376,June,3798.92
22373006,July,3850.20
23600911,May,3814.39
11371696,July,3834.40
18102816,June,3813.37
9054402,August,3813.13
12384616,June,3832.78
2578656,July,3843.14
5440858,May,3828.19
25477647,July,3838.33
9662156,July,3838.58
4215972,July,3844.20
6465405,June,3815.36
8982479,June,3851.77
45711354,June,3803.96
18215707,May,3824.03
7932277,June,3846.05
12321044,June,3817.60
21392921,June,3830.41
6305426,April,3825.06
12756239,May,3823.91
20770528,May,3810.65
44047133,May,3853.43
3497152,September,3802.05
6828034,August,3803.04
5454193,May,3811.01
3866635,July,3837.79
8324524,July,3807.20
50590737,September,3803.13
13104450,June,3818.06
17174281,July,3808.11
20766019,August,3804.59
27998666,June,3817.47
5997458,June,3834.36
19490917,May,3839.67
6610675,June,3853.93
6370090,June,3804.51
11501295,June,3814.86
32207708,August,3840.30
4643336,April,3817.64
14317216,June,3795.14
17801797,June,3837.44
26599005,May,3848.42
7057340,June,3841.17
26394816,August,3803.40
14728934,August,3831.88
6514140,August,3815.65
44530958,June,3841.28
10310560,August,3836.20
15577505,June,3849.43
10278057,June,3814.50
56622892,May,3812.27
14927993,May,3821.75
9384011,May,3823.37
13950128,June,3846.29
4768667,August,3817.49
21097324,July,3846.89
51057799,June,3804.95
10152305,July,3792.65
11293259,July,3805.06
17987322,May,3813.55
3010701,May,3816.61
2984666,July,3844.56
11658665,July,3842.27
13777226,August,3804.11
12082743,July,3841.40
18618424,July,3845.67
40806891,May,3813.90
2413287,August,3849.94
13384301,June,3842.60
7876134,June,3809.69
7378079,April,3847.27
32823136,July,3845.68
18769990,June,3852.41
9397631,May,3800.17
20447617,July,3803.14
3046464,June,3807.51
42086698,July,3841.08
20264340,July,3840.50
11386797,August,3806.89
17241384,May,3820.01
12588200,May,3824.87
4134036,June,3848.60
5019374,August,3845.40
9714748,August,3846.50
7147598,June,3828.09
22687378,September,3821.80
7705939,May,3797.02
14745014,September,3848.34
8050890,June,3810.96
6064645,July,3852.09
5915301,May,3853.14
9688495,August,3853.53
8092432,July,3839.54
9157621,July,3808.04
19769453,June,3813.17
32080730,June,3809.11
17587180,June,3819.45
9602157,June,3833.28
9427402,July,3803.25
5001072,May,3851.09
11377260,May,3811.93
18088597,June,3846.50
12119239,August,3822.54
7225291,July,3802.35
11457318,July,3852.53
42878795,August,3823.35
20331791,July,3852.36
8065560,May,3819.37
6001647,May,3798.79
13444247,September,3830.20
9452312,June,3816.89
38120458,August,3812.07
15389299,June,3800.71
9178132,June,3839.54
10161108,August,3804.18
34320170,September,3798.98
6330956,June,3812.12
13829579,May,3806.60
11494809,May,3805.49
19230920,July,3829.57
5624704,April,3845.42
9124962,June,3805.78
4211480,June,3825.34
8980243,June,3817.27
6926582,May,3839.35
4545776,April,3799.41
11708963,July,3809.35
24339014,June,3814.82
31514727,June,3805.69
10177526,June,3850.01
5684425,June,3810.40
7060731,June,3818.06
11380701,May,3853.51
25769037,May,3821.56
1590978,August,3845.32
7880891,July,3843.81
8636707,June,3818.30
12198527,August,3801.48
11270510,June,3804.92
5020904,May,3853.51
19732185,July,3822.45
9868511,July,3844.24
30734294,June,3816.74
36842574,June,3842.43
15885292,August,3848.06
6001198,May,3834.55
15041072,June,3804.43
14374091,July,3803.59
26313163,August,3835.15
5803741,May,3851.40
53817423,May,3814.19
5011140,June,3814.53
6359966,July,3816.53
2553108,May,3822.33
12742042,May,3807.10
16685323,August,3845.50
14299758,May,3823.52
36875788,June,3802.19
3340659,September,3797.22
14027218,July,3850.56
9849237,August,3832.90
11435053,August,3815.32
4185754,May,3822.37
27178505,June,3803.92
4043494,May,3817.87
4996695,June,3834.79
17659762,April,3828.22
20850321,June,3807.13
12063745,June,3843.26
6397992,August,3835.02
23683086,July,3838.40
35339893,May,3809.98
6565940,May,3821.00
101019441,July,3837.26
12732839,May,3802.74
11816427,July,3813.67
19672091,May,3823.11
8725159,August,3801.30
5067428,April,3818.63
9274915,June,3806.62
6603850,May,3836.41
15770317,June,3803.82
242226297,July,3839.32
5709866,May,3806.73
54062169,August,3809.73
14113369,May,3817.14
22997023,June,3852.21
13263664,August,3799.73
12009825,May,3809.52
10983568,August,3831.34
9512320,August,3814.54
7316145,May,3853.05
5616490,May,3834.27
36127601,August,3800.01
18360875,July,3852.64
11135961,June,3843.31
12385847,May,3801.13
13705830,August,3797.87
65960493,May,3847.05
35187524,May,3811.77
11657988,July,3846.01
11528220,May,3840.34
10356992,July,3849.84
13326615,June,3795.74
19476211,May,3815.72
8724588,May,3853.24
17786713,June,3811.75
71047421,June,3852.98
8235998,June,3847.73
10334222,June,3805.62
8027410,June,3832.08
15245028,July,3825.15
5282099,May,3850.00
66945166,August,3796.98
6943249,August,3824.97
4238561,May,3820.06
24951844,May,3822.50
47720661,May,3820.52
232269278,May,3852.75
12318383,August,3792.35
18908136,August,3799.23
19559285,May,3811.86
5382331,August,3811.86
25381606,May,3851.15
32076813,August,3837.48
8746611,June,3811.84
29837692,June,3829.05
20703067,August,3799.68
5221650,June,3837.51
36041620,June,3810.54
7579464,August,3817.74
11042986,May,3853.10
4758287,May,3795.43
12675200,August,3805.87
7776333,July,3804.90
25194242,June,3807.18
12672104,May,3819.31
13895613,April,3810.26
8173914,May,3801.81
5577657,June,3818.60
9825879,July,3800.88
7976189,July,3806.77
9227948,July,3838.48
22717589,June,3835.82
12375817,May,3806.63
31942322,June,3842.64
4843883,August,3805.64
13004029,August,3814.64
10203721,June,3794.84
13965516,August,3853.76
23205931,May,3817.05
6925630,July,3841.68
14281802,May,3804.18
65946623,May,3846.83
13628812,September,3799.63
3770092,August,3842.80
28418566,August,3806.75
6543652,June,3840.27
10874218,May,3814.88
7757009,May,3838.34
37990907,June,3803.76
28160946,May,3811.82
29181292,September,3798.66
11645938,April,3816.15
13853305,August,3807.39
2877580,June,3844.95
10040487,June,3845.95
117145809,July,3800.74
10436862,May,3838.86
13958826,August,3830.42
21299524,May,3849.34
4686513,May,3795.35
